id	article_id	menu_id	question	answer	q_mbti	a_mbti
1369	665413	11	인티제 언니는 귀찮아서 냅두고 가끔 보이다 거슬리면 삭제( 신경 안 씀) 진짜 귀찮대요 ㅋㅋ[SEP]다들 어떠신가요 ?[SEP]1. 추억도 간직 2.상대방만 삭제 3.연인과 함께했던 것 같은 느낌은 모두 삭제 ( 여행지 기념일 선물 상대방이 찍어준 나 등등 ) 4. 그냥 귀찮 ㅎㅎ[SEP]	엔티제인 저는 4번입니다[SEP]	infp	entj
1370	665321	11	지금 너무 귀찮아서 그냥 누워있고싶어욬ㅋㅋㅋㅋㅋㅋ[SEP]누워서 노트북으로 재미있는 거나 보려고요[SEP]	대탈출 크라임씬이요!!!!!![SEP]제 최애 프로그램,,,,[SEP]	istj	enfj
1372	665232	11	원래 엄청 부지런하고 강의나 과제나 한 번도 안 밀렸던 잇티제가 학원 수업을 들을 때나 강의를 들어야 할 때 제가 옆에 있으면 안 듣고 어차피 다 아는 것이라며 저랑 계속 함께 있으려고 하고 저한테만 집중하려고 해요.[SEP]요즘 매일매일 같이 있다 보니 더 그런 것 같기도 하고요.[SEP]물론 지금 모습도 좋긴 하지만 그저 궁금해서요[SEP]	그러다가 얼마 안 가서 금방 원래대로 돌아가여 ㅋㅋㅋㅋ[SEP]		istj
1373	665167	11	저는 아마 가벼운 맥주한잔 할거 같은데 또 이따 되서는 어떻게 될지 모르겠네요[SEP]불금 다운 불금좀 보내보고 싶네요[SEP]	운동끝나구 집에가요~[SEP]밥먹구 시험공부해유~[SEP]	estj	estj
1374	664976	11	이것저것 잘은 챙겨주는데..🤔[SEP]전 약간 온몸으로 애정표현하는 스타일인데 (전 부비적대고 끌어안고있으려하거나 간지럼피우고 장난치는거나 제일좋아하는거는 누워있는 남편품 사이 헤집고 들어가서 갓 잡은 활어마냥 파닥거리는거 제일 좋아해용ㅋㅋㅋㅋㅋ이럴때 남편 표정이나 반응이 제일좋아요) 군데이런식으로 애정표현하거나 아님 사랑이변햇냐식었냐 하면 질색해욬ㅋㅋㅌ[SEP]그래서 이 유형들의 애정표현이 궁금합니다!![SEP]	적으신대로 잘챙겨주고 섬세하게 꼼꼼하게 해주는게 애정표현입니다[SEP]	isfp	estj
1375	664717	11	제목 그대로 일이 많이 힘들거나 스트레스 받을때 주변 사람들에게 얘기를 잘하는편인가요??[SEP]만약에 그렇다고 하면 어떻게 해주는게 좋을까요??[SEP]	저 제가 지금 딱 그럴시긴데요 ㅠㅠ 얘기 잘해요..[SEP]진짜 친한사람에게만요 ㅠㅠ 맞장구 쳐주기만해도 좀 풀리는거같아요[SEP]	isfp	estj
1377	664105	11	그렇다면 저는 어떤 인격을 존경하느냐![SEP]한다면 약자를 지켜주는 마음씨?[SEP]인것같아요.[SEP]	전 외모[SEP]		entp
1378	664060	11	가게창업해서 지금 한참 매출이 올라서 바쁜상황이에요....[SEP]자꾸 잔소리하길래 니가 뭔데 나한테 잔소리하냐하면 고민하다가 섹파 이런식으로 말하는데 저흰 딱 거기까지인거겠죠 ㅠㅠㅠㅠ[SEP]후[SEP]	??[SEP]섹파요?[SEP]	esfp	entp
1380	663758	11	끝장을 봐야 속이 풀리는 건지 아님 루틴처럼 하지 않으면 맘이 불편해지는건지..[SEP]뭔지를 모르겠네요...[SEP]아 진짜 정신병 같아서 너무 답답해요..[SEP]	저요,,, 뭐하나 시작하면 끝을 보거나 내가 질리거나 둘중 하나 찍어야하는,,, 게임도 퀘스트 깨는거 제일 좋아하고요[SEP]	estj	estj
1382	663341	11	(본문 펑) 소중한 댓글 감사해요 ㅠ[SEP]	이분과는 몇년째 이런관계이신걸까요?[SEP]	isfj	isfp
1404	661200	11	잇티제 입장에선 이러한 이유라면 괜찮은거죠?ㅋㅋㅋㅋ 😗[SEP]저는 남자친구라면 항상 편하고 시간이 된다면 자주 같이 있고자 하는 사람이라 남자친구의 대답이 신기하면서도 좋았어요[SEP]히히[SEP]	축하드립니다[SEP]도움많이되었어요 ㅋㅋ[SEP]		entj
1384	663047	11	끝 솔직히 아프면 아픈거지[SEP]뭐 따로 해줄말이 있나 싶기도 합니다 (엣티제 특)[SEP]여러분들은 어떠세요?[SEP]	아끼는 사람이라면 평점 좋은 병원, 위치, 가는 방법, 진료시간(점심시간)도 함께 알려줄 거 같아요..![SEP]	estj	istj
1386	662721	11	istj 분들 중에 번호 따 본 경험 있는 분 계신가요??[SEP]	저 번호 따봤어요ㅋㅋ[SEP]고백 보다 두근거려서 잘되면 기분 좋아요[SEP]		isfp
1389	662012	11	부담스러우신가요?[SEP]아니면 좋으신가요??[SEP]며칠전에 잇티제분께 감사 편지를 드렸는데 어떠실지 궁금해서요![SEP]	고마워 할 줄 아는 사람이라고 생각할 것 같아요[SEP]		istj
1390	662003	11	엣티제에게 ' 좋고 편한사람' 은 어떤의미에요??[SEP]일단 전 여자고 남자는 엣티제입니다!![SEP]남,여 상관없이 답변 좀 달아주세요!![SEP]	전 둥글둥글 유순한 사람들이 편하고 좋더라고요.[SEP]조화로운 사람이 편해요 공격적이거나 이기적인 사람은 싫어합니다[SEP]	isfp	estj
1391	661936	11	estj의 바운더리에 들어가면 어떤 행동을 보이나요?[SEP]	엄청 잘해줌[SEP]요[SEP]	istj	estj
1392	661869	11	어제도 아침점심저녁합쳐서 120분했는데 오늘도 할수있기를...[SEP]	저는 이 글을보며 반성해야겠어여[SEP]		enfp
1393	661852	11	그런 완벽한 세계가 도래하기를 바라봅니다...[SEP]인간은 고민하는 갈대라지만, 고민만큼 우주에서 쓸모없는것도 없다고생각하거든요.[SEP]양자컴퓨터가 더 발전하면 그런사회도 가능해질거라고믿어요 ㅎㅎㅎ[SEP]	ㅎㅎ정말 아침부터 무서운 소리 하시네요..[SEP]인생의 모든걸 정해주는 사회에 살고 싶으시다면 북한 가세요..[SEP]		entp
1394	661674	11	아침먹고 40분 점심먹고 40분 저녁먹고 40분 구간 나눠서 하긴했지만 아무튼 성공했습니다.[SEP]매일이렇게만 한다면 바디프로필도 꿈이 아니다!!! ([SEP]자신감 과다인듯..)[SEP]	화이티이이잉~!![SEP]		intj
1395	661668	11	제가 연락을 기다리게 됫는데 이젠 이런 연락 패턴이 어느정도 적응이 된거같네요ㅋㅋㅋ[SEP]첨엔 고구마 백개 천개… 근데 거의 시작은 보고하듯 점심 메뉴보내구 밥맛잇게 먹어라 여기 같아오자… 아님 일하러 어디 가서 보낸사진… 커피 카페 사진등등 istj에게 사진은 어떤 의미인가요[SEP]관심의 호감의 표현인가요…[SEP]	너에게만은 특별히 내 생활을 공유하고 싶다! 의 의미죠 ㅎㅎ[SEP]	entp	istj
1397	661633	11	평소에 회사에서는 근엄한 척 하고 계신 분이지만, 저랑 있을 땐 최강 댕댕이거든요.[SEP]가끔 내가 아들을 키우고 있나 싶을 때도... ㅎㅎㅎ[SEP]세상에서 날 제일 많이 웃게 해주고 이제는 사랑한다는 이야기도 제법 편안하게 할 줄 알며(아직 어색해 하는게 눈에 보이지만... 장족의 발전입니다.) 사과는 솔직하고 담백하며 빠르게 하고 발전하려고 계속 궁리하는 ISTJ 완전 매력적이에요.[SEP]	istj 남친과 연애초반 50일 정도됐는데 말양님 글도 보고, 다른 istj entp 커플 회원님 글도 보고, 서운한 마음 위안 받고 갑니다![SEP]사람이 담백한 게 매력인 거 같아요[SEP]	entp	entp
1400	661571	11	펑![SEP]감사합니다![SEP]	같은 경험인지 모르겠으나 잇티제 초반에 사귈때 저는 잇티제가 자기 할일 다하고(일 친구만나기 피씨방 가기 친구랑 여행가기 등등) 남는 시간에 저를 만난다는 생각이 많이 들어서 외롭고 사랑받지 못한다는 생각을 많이 했어요.[SEP]한번은 그게 터져서 내가 늘 당신을 기다리는 사람이냐 너랑 만나려고 난 주말 시간을 다 빼고 마냥 네가 만나줄때까지 기다리고 있어야하느냐 내가 그렇게 한가해보이냐[SEP]	entp	infp
1406	660935	11	약 먹었어?[SEP]아프면 병원 가 라고 해도 속으로는 제발 아프면 병원을 갔으면 좋겠어요 ㅠㅠㅠ[SEP]차라리 아프단 말을 하지 말던가 라는 생각까지 할 정도로..[SEP]	안녕하세요...[SEP]똑같이 고집부린 1인 지금 이틀째 진통제로 버티다가 방금 치과 다녀왔습니다......[SEP]	estj	infp
1407	660929	11	엠헬분들께는 항상 감사하게 생각하고 있어요!!!![SEP]글 올릴 때마다 좋은 의견 많이 남겨주시고 그래서 용기 내서 고백해 사귈 수 있었어요[SEP]감사합니다🥰[SEP]	부러어..[SEP]퉷.. 😗[SEP]		entp
1408	660926	11	(내용 펑) 잇티제 너무 좋아요[SEP]따수운 로봇 하지만 김칫국은 마시지 않기로 오늘도 다짐합니다 ㅠ[SEP]	"잇티제가 ""너니까 미안하다고 하는거야"" ..[SEP]이런말도 특별한건가요?..[SEP]"	isfj	enfp
1409	660563	11	연락문제랑은 별개다[SEP]백 마디 말보다 한 번의 행동이 더 중요하기 때문에. '사랑해'라는 세 글자보다 '사랑하니까' 피곤하지만 당장 달려왔고 '사랑하니까' 일이 산더미 같아도 늦게 자는 한이 있어도 얼굴 한번 더 보고 '사랑하니까' 함께 시간을 보내고 떨어져서는 평소보다 두배로 바쁘게 하루를 보낸다 누군가에게는 생색처럼 비춰질 수도 있는 것 들이 목적없이 움직이지 않는 엣티제에겐 '당신' 그 자체가 목적이 되어버린 것.[SEP]이러한 헌신을 알아채지 못한다면 당신은 알아채기 전까지 엣티제의 연락문제를 가지고 가슴앓이를 할 것.[SEP]	어머어머 당신 그 자체가 목적이래~~~[SEP]노빠꾸 로맨티스트 같으니~~~~ 심쿵하네요🙈[SEP]	estj	intp
1411	660392	11	연락하면서 어떤 점이 가장 궁금한가요?[SEP]	두명있는데 둘다 잘지내고잇는지 정도만 궁금하네욯ㅎ[SEP]물론 잘지내고잇냐고 물어보면 본인 업적 인증샷을 보내서 아 열심히잘사는구나[SEP]	estj	estj
1413	660208	11	그래서 진지하게 처음으로 퇴사를 고민해보게 되었네요.[SEP]어떻게 제가 이분을 대하면 좋을지 어떤 의도와 태도로 저렇게 말을 하시는걸지 많은 의견 부탁드립니다.[SEP]감사합니다.[SEP]	일단...[SEP]이건 지극히 ISTJ인 제가 그 상황이었다는 가정 하에 말씀 드릴게요![SEP]	infj	istj
1415	659923	11	근데도 답이 없는 거 보면 저랑 멀어지고 싶으신건지 뭔지..[SEP]근데 그 사이에 서로 뭔 일도 없었고 3월에 먼저 연락도 주시고 읽씹을 하시니 너무 헷갈리네요[SEP]이 상황에서 제가 할 수 있는 게 뭐가 있을까요..?ㅠㅠ[SEP]	개인적으로 진짜 무슨 일 있는 ㄱㅓ 아닌가요...?![SEP]병원이라고 하시는 거 보니까..[SEP]	infj	enfj
1416	659879	11	장난아니네요 ..[SEP]생각보다 오래 지속되고 있어서 오늘 해제 되긴 했는데 아직도 감기기운 장난 아니네요 잠도 제대로 못자고..[SEP]	ㅠㅠㅠㅠ 한 1주일 정도는 정말 조심하셔야 해요 ㅜ[SEP]전 3월 초에 걸리고 아직도 후유증이 남아있어요 ㅠㅠㅠ[SEP]	estj	enfj
1417	659848	11	그래서 생각을 바꾸면 현실이 바뀐다.[SEP]뭐이런 내용입니다.[SEP]끌어당김의 법칙에 대해서 어떻게 생각하시는지 궁금해요![SEP]	지팔지꼰은 인정해요[SEP]		entp
1418	659623	11	Istj estj분들 부모님께 거짓말하고 애인이랑 외박 할 수 있나요??[SEP]아니먄 철저히 안되나요?[SEP]	통금이있던시절 아주 철저하게 거짓말하고 할거 다 했읍니다ㅎㅅㅎ...[SEP]	esfj	istj
1419	659503	11	엄청 깔끔할 줄 알았는데 남자친구 보니 그렇지도 않더라구여 ㅋㅋㅋㅋㅋㅋ[SEP]본인은 깔끔하다 새ㅇ각해서 더 놀랐네요[SEP]남자라 기본적으로 깔끔하다 생각하는 기준이 좀 낮은 건지..[SEP]	1. 제때 제때 자주하진 않습니다. (남자임)[SEP]2. 설거지 빨래 바로 안하고 둡니다.[SEP]	enfj	estj
1420	659493	11	저도 함) 그리고 제가 감정적으로 화나서 이성판단을 못할때 옆에서 이성적인 판단으로 해결해줍니다[SEP]왕든든 다만 계획이 틀어지거나 체계적이지 않으면 스트레스 받아하여 왠만하면 계획이 틀어지지 않도록 맞춰주고 있어용[SEP]하지만 결정장애인 저한텐 계획대로 따라주는게 훨씬 편합니다ㅋㅋㅋ[SEP]	엣헴,,, 집이 더러워질 일은 절대 없다(?) ㅋㅋㅋ[SEP]한 가정에 잇티제 한 명씩 보급한다면 청결하고 위생적인 상태로 유지할 수 있지 않을까요 ㅋㅋ[SEP]	isfp	istj
1421	659357	11	뭘 하더라[SEP]더 제가 중간역할을 해야하기에 하..[SEP]오늘도 또 그런 하루가 시작 되겠네요[SEP]	화이팅...[SEP]	estj	intp
1422	659345	11	이런 유형의 생각을하는 모아니면 도의 사람은 반드시 실패합니다.[SEP]진짜 의지는 지옥불이 아니라 숯불입니다.[SEP]지속가능한 열정만이 진정한 열정이라고 생각합니다.[SEP]	맞습니다..[SEP]저도 큰 목표를 잡고 공부를 하였으나,, 합리화로인한 결국 실패..[SEP]		isfp
1423	659002	11	버스타고 40분 걸리는 거리를요.[SEP]전 이게 일반 기프티콘 생일선물보다 더 낫다고 생각하고있구여!![SEP]전 인생 무조건 1:1 기브앤테이크일 필요없다고 하면서 그럼 내가 알아서 찾아서 선물한다고 하긴 했는데 뭔가 부담스러울까요...??[SEP]	ㅋㅋㅋㅋ아뇨 가끔은 이렇게 받는 거 너무 좋아요[SEP]	enfp	estj
1425	658893	11	규정이 정해져 있는데 그걸 안지키고 지 멋대로 할 거면 개인이 혼자하는 일을 하지[SEP]왜 회사생활을 팀 생활을 하나 싶기도 합니다[SEP]여러 분들 생각은 어떠세요?[SEP]	일하는 방식에 있어서는 개개인의 개성은 존중해요[SEP]하지만 규정,규율은..[SEP]	estj	estj
1426	658824	11	누르면 그런 언급도 했었어서 지금도 제가 좋아요[SEP]누르거나 하면 뜰것같은데 그냥 아무 이유없이 페북은 친구 안끊은거고 카톡은 차단 안한건가요,,?[SEP]사실 연락 올거란 기대는 전혀 없어서 정말 궁금해서요,,![SEP]	그만큼 신경안쓴단 얘기일듯해요[SEP]		estj
1428	658456	11	그사람이 만났던 사람 중에 제가 제일 제대로된 연애라는 것도 알고 있는데요 저에게 미련이 남은건지(근데 연락이 안올거라는건 압니다ㅋㅋㅋ) 그냥궁금해서 계속 염탐하는지 궁금합니다.[SEP]오늘은 본계정으로 제 스토리를 보고 갔어요^^[SEP]왜저럴까요...[SEP]	그냥 위에 스토리 떠 있어서 본거 같은데..[SEP]	enfj	estj
1430	658453	11	그 인형이 지켜준다고!!!!![SEP]이 정도면 찐사랑이라고 생각해도 되려나요????[SEP]그렇게 생각할래요,,🥺🥺❤️[SEP]	어머나 스윗티제네요💕🥺[SEP]		enfp
1431	658385	11	근데 또 고백을 해도 될지..[SEP]아 모르겠어요[SEP]너무 고민되는 밤.....[SEP]	https://youtu.be/teHob4mwh88 떠오르네요[SEP]		entj
1432	658194	11	이상해서 Q검사해도 ISTJ 지금의 나는 잇티제구나 인정하게 됐어요.[SEP]최근 일적인 부분과 책임 때문에 N에서 S로 이동한거 같아요.[SEP]첨엔 이상하더니 잇티제 특징도 너무 잘 맞네요ㅎ 나 잇티제다~[SEP]	ㅋㅋㅋ막줄 기여워요 전 엣티제다~[SEP]	istj	estj
1434	658090	11	뭐만 하면 제가 떠오른대요.[SEP]친구랑 놀고 있어도 제가 없으니까 재미 없다고 하고..[SEP]보고 싶다를 입에 달고 살아요..[SEP]	잇티제는 아니지만 이건 누가봐도 빼박 호감인데요![SEP]		istp
1438	657521	11	계속 연락하다가 자기전에 말 없이 자는거 저만 서운 한가요?[SEP]	지금 가장 핵심이 자기전에 잔다고 이야기를 안해서 서운하다고 하시는 건가요?~[SEP]	isfp	estj
1439	657466	11	갑작스럽게 찾아가는거 안좋아하는구나 다시 한 번 느꼈어용ㅋㅋㅋㅋ (안씻었을 수도 있겠지만)[SEP]잠깐 5분이라도 볼까?[SEP]요런 의미였는뎅ㅋㅋㅋ 저도 안 씻었을때 당황했을 건 당연하지만 ㅋㅋㅋ 잠깐 잊고 있었던 특징이 바로 남자 친구 입으로 나와서 순간 끄덕여지고 귀여웠어요 😗😚[SEP]	자고 있는데, 여친이 프리지아 한 다발을 들고 연락도 없이 집에 들어와서 깨워 주던 게 생각나네요.[SEP]창가로 햇볕이 많이 들어와서 눈이 부셨습니다.[SEP]		istp
1440	657232	11	로봇인가요? ㅋㅋㅋㅋㅋㅋㅋ ([SEP]참고로 모임에서 딱 한 번 본 적 있고, 개인적으로 친분은 아직 1도 없으며, 사는 지역이 달라서 만날 가능성은 희박해요.[SEP]현재 일 관련 때문에 제가 사는 지역에 머물고 있어요.)[SEP]	좋아요봇 많아요...[SEP]	enfp	istp
1441	657062	11	진짜 친한친구한테 물질적인걸 아끼지 않는다 istj만의 애정표현인듯?[SEP]6.은근 개그캐 절대 웃긴 성격과는 거리가 멀거라고 생각했는데 ㅋㅋ웃김 ㅋㅋㅋㅋ[SEP]나와 웃음코드가 잘 맞는다 (보통애들이 웃기는거하곤 다른 포인트)[SEP]	ㅋㅋㅋㅋ 다 공감이요ㅋㅋㅋ 잇티제 너무 계산적이고 어쩌고하는데 내 사람한테는 그렇게 칼같지도 않고ㅋㅋ 너무 좋아요..[SEP]	isfp	estj
1442	656927	11	저만 귀여워하고 저한테는 아낌없이 귀엽다고 말 해준대요[SEP]근데 원래 질투하는 게 귀여울 수 잇는데 이거가지고 나중엔 싸우게 되지 않느냐 했더니 근데 자기는 이거가지고 싸울 일이 없다느니, 너는 질투하는 것도 귀여워서 화가 안 날 것 같다고 했는데...[SEP]이거 그냥 고백 각이에요..?[SEP]	5시간 이상이요...?[SEP]그냥 연애 아닌가요[SEP]		istj
